Boro;Offense;Law Cat;Latitude;Longitude
QUEENS;THEFT&FRAUD;FELONY;40.717820167;-73.832775923
BRONX;ASSAULT;FELONY;40.830956277;-73.920553912
QUEENS;THEFT&FRAUD;FELONY;40.737738772;-73.866288599
BROOKLYN;ASSAULT;VIOLATION;40.624561294;-73.928490659
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.718671859;-73.956834542
QUEENS;THEFT&FRAUD;FELONY;40.698582183;-73.793911292
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.846995125;-73.936239426
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.747729682;-73.986839293
BRONX;ASSAULT;FELONY;40.868407122;-73.892607677
QUEENS;ASSAULT;MISDEMEANOR;40.707724105;-73.802788416
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.587574136;-73.811254908
BROOKLYN;ASSAULT;MISDEMEANOR;40.660638069;-73.927374293
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.673709584;-74.004432027
BRONX;ASSAULT;MISDEMEANOR;40.846608044;-73.883458668
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.73563375;-73.98860618
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.648067668;-73.881884715
BROOKLYN;ASSAULT;MISDEMEANOR;40.665415776;-73.900424822
MANHATTAN;ASSAULT;VIOLATION;40.723634141;-74.004788907
BROOKLYN;THEFT&FRAUD;FELONY;40.681137029;-73.999806752
BROOKLYN;THEFT&FRAUD;FELONY;40.669624113;-73.911204138
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.749892891;-73.89287813
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.696549266;-73.939084394
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.702978271;-73.903964514
BROOKLYN;THEFT&FRAUD;FELONY;40.641055984;-73.91065482
BRONX;PUBLIC ORDER;MISDEMEANOR;40.84360167;-73.903248288
QUEENS;OTHER;FELONY;40.674718182;-73.845956057
MANHATTAN;ASSAULT;MISDEMEANOR;40.828097057;-73.945522284
QUEENS;ASSAULT;FELONY;40.592478755;-73.799697347
BROOKLYN;ASSAULT;VIOLATION;40.599062415;-73.998071304
STATEN ISLAND;ASSAULT;VIOLATION;40.593816412;-74.080441486
BROOKLYN;PUBLIC ORDER;FELONY;40.591465823;-73.952099174
BROOKLYN;DRIVING;MISDEMEANOR;40.609835559;-73.963834355
BRONX;THEFT&FRAUD;FELONY;40.846595122;-73.895769349
BROOKLYN;THEFT&FRAUD;FELONY;40.717561425;-73.946593843
MANHATTAN;ASSAULT;MISDEMEANOR;40.754613364;-73.985617953
BROOKLYN;ASSAULT;MISDEMEANOR;40.606487152;-73.964617673
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.732326694;-73.811732522
QUEENS;OTHER;MISDEMEANOR;40.668115648;-73.733972054
BROOKLYN;WEAPONS;FELONY;40.696196778;-73.942160846
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.787874599;-73.928181646
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.807240696;-73.936306406
BRONX;PUBLIC ORDER;MISDEMEANOR;40.830722328;-73.827126059
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.577828575;-73.995825606
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.608861932;-73.958040021
MANHATTAN;ASSAULT;VIOLATION;40.743334989;-73.984079429
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.671711322;-73.994132629
BROOKLYN;HEALTH&DRUGS;MISDEMEANOR;40.63977043;-74.035590225
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.59745944;-73.938418599
MANHATTAN;THEFT&FRAUD;FELONY;40.757396174;-73.96962339
STATEN ISLAND;PUBLIC ORDER;MISDEMEANOR;40.640472414;-74.08795283
QUEENS;WEAPONS;MISDEMEANOR;40.756567585;-73.875931534
BROOKLYN;ASSAULT;VIOLATION;40.651741345;-73.930382377
BROOKLYN;THEFT&FRAUD;FELONY;40.641893023;-73.914098468
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.758099151;-73.828808917
STATEN ISLAND;THEFT&FRAUD;FELONY;40.636525003;-74.116231372
BRONX;THEFT&FRAUD;MISDEMEANOR;40.823316011;-73.918095261
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.749591219;-73.859865801
BRONX;ASSAULT;FELONY;40.854410101;-73.882331632
BROOKLYN;THEFT&FRAUD;FELONY;40.697154046;-73.94086896
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.693313193;-73.835426566
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.784596518;-73.946828959
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.716581547;-73.960151051
BRONX;ASSAULT;MISDEMEANOR;40.879630509;-73.864256622
BRONX;PUBLIC ORDER;MISDEMEANOR;40.827819901;-73.925930756
QUEENS;ASSAULT;VIOLATION;40.591974719;-73.794056674
MANHATTAN;THEFT&FRAUD;FELONY;40.799140059;-73.966664318
QUEENS;ASSAULT;VIOLATION;40.746329317;-73.777252546
QUEENS;THEFT&FRAUD;FELONY;40.678334455;-73.773726541
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.708077606;-73.812295154
BRONX;THEFT&FRAUD;FELONY;40.878069618;-73.874706767
BROOKLYN;DRIVING;MISDEMEANOR;40.673157801;-73.896191803
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.649223409;-73.920424351
STATEN ISLAND;THEFT&FRAUD;MISDEMEANOR;40.578993879;-74.107952228
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.847049551;-73.935397213
BROOKLYN;OTHER;FELONY;40.682733884;-73.948370411
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.708858707;-73.859637628
QUEENS;THEFT&FRAUD;FELONY;40.732762954;-73.739768593
BRONX;THEFT&FRAUD;MISDEMEANOR;40.86175979;-73.86661769
BROOKLYN;OTHER;FELONY;40.595492369;-73.93515808
MANHATTAN;ASSAULT;VIOLATION;40.734321751;-73.988534238
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.752310072;-73.834165545
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.682661223;-73.843662626
BROOKLYN;ASSAULT;MISDEMEANOR;40.644768704;-73.999929373
MANHATTAN;DRIVING;MISDEMEANOR;40.860535178;-73.919379804
BROOKLYN;THEFT&FRAUD;FELONY;40.713677276;-73.926162202
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.76815382;-73.955751921
MANHATTAN;ASSAULT;VIOLATION;40.838361752;-73.938976236
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.655321191;-73.941396187
QUEENS;ASSAULT;VIOLATION;40.696315942;-73.851549952
BROOKLYN;ASSAULT;MISDEMEANOR;40.677634448;-73.933073703
BRONX;THEFT&FRAUD;FELONY;40.905487755;-73.848452745
MANHATTAN;OTHER;FELONY;40.853952777;-73.931157576
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.815684487;-73.943538222
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.708594656;-73.941699224
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.579052897;-73.964686204
BRONX;THEFT&FRAUD;FELONY;40.815122288;-73.920977435
BROOKLYN;ASSAULT;VIOLATION;40.707949581;-73.961065145
BRONX;ASSAULT;VIOLATION;40.841571375;-73.883333769
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.574825477;-73.99092661
BRONX;ASSAULT;MISDEMEANOR;40.821057018;-73.921924223
BRONX;ASSAULT;FELONY;40.852141187;-73.922375722
BRONX;ASSAULT;MISDEMEANOR;40.861186817;-73.90635708
BRONX;THEFT&FRAUD;FELONY;40.810418741;-73.930938896
BRONX;PUBLIC ORDER;MISDEMEANOR;40.831369303;-73.900975068
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.719563975;-73.843153984
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.708181737;-73.921234055
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.82269725;-73.949464987
BRONX;THEFT&FRAUD;FELONY;40.853482512;-73.906451067
BRONX;ASSAULT;FELONY;40.817108447;-73.905071528
BRONX;PUBLIC ORDER;MISDEMEANOR;40.820152075;-73.892273671
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.778504447;-73.956315535
BROOKLYN;HEALTH&DRUGS;MISDEMEANOR;40.596134338;-73.939618902
BRONX;ASSAULT;VIOLATION;40.81768164;-73.852435337
BRONX;ASSAULT;MISDEMEANOR;40.844304548;-73.880112267
MANHATTAN;ASSAULT;MISDEMEANOR;40.749909735;-74.002560339
BRONX;HEALTH&DRUGS;MISDEMEANOR;40.818413984;-73.907277131
BROOKLYN;ASSAULT;MISDEMEANOR;40.659451935;-73.931206915
BROOKLYN;ASSAULT;MISDEMEANOR;40.652569874;-73.934378226
BRONX;ASSAULT;VIOLATION;40.808513327;-73.921465721
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.728822194;-73.957419682
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.763594628;-73.881614867
MANHATTAN;THEFT&FRAUD;FELONY;40.78038838;-73.945842958
QUEENS;THEFT&FRAUD;FELONY;40.679580264;-73.836783621
STATEN ISLAND;ASSAULT;VIOLATION;40.584537694;-74.162230934
QUEENS;ASSAULT;FELONY;40.70607933;-73.800813152
MANHATTAN;THEFT&FRAUD;FELONY;40.758135548;-73.992854441
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.762637009;-73.974212721
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.596807512;-73.799810392
BROOKLYN;ASSAULT;VIOLATION;40.670089954;-73.913799
BRONX;WEAPONS;MISDEMEANOR;40.841262681;-73.909395681
MANHATTAN;ASSAULT;MISDEMEANOR;40.858181668;-73.925614972
BRONX;THEFT&FRAUD;FELONY;40.83203302;-73.92590077
BRONX;PUBLIC ORDER;MISDEMEANOR;40.854092353;-73.86771751
QUEENS;ASSAULT;FELONY;40.754616615;-73.908834963
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.76795511;-73.982362342
QUEENS;ASSAULT;FELONY;40.694532463;-73.83016577
BROOKLYN;THEFT&FRAUD;FELONY;40.680837673;-73.912703482
BROOKLYN;OTHER;FELONY;40.57557363;-73.981203625
BROOKLYN;PUBLIC ORDER;FELONY;40.643642698;-73.94251269
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.738560221;-73.999683896
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.748725067;-73.940368442
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.763359671;-73.929933604
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.795304714;-73.823729203
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.631931996;-73.966675779
BROOKLYN;PUBLIC ORDER;FELONY;40.685771175;-73.921934788
BRONX;THEFT&FRAUD;FELONY;40.848353408;-73.858660142
QUEENS;THEFT&FRAUD;FELONY;40.779554986;-73.908378361
BRONX;THEFT&FRAUD;MISDEMEANOR;40.869470477;-73.879860804
QUEENS;ASSAULT;VIOLATION;40.599507598;-73.755423125
BROOKLYN;THEFT&FRAUD;FELONY;40.654751245;-74.007368032
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.712803176;-74.007446595
QUEENS;THEFT&FRAUD;FELONY;40.725299433;-73.854876748
BRONX;WEAPONS;MISDEMEANOR;40.849475917;-73.891546644
MANHATTAN;DRIVING;MISDEMEANOR;40.840781109;-73.936245382
MANHATTAN;ASSAULT;VIOLATION;40.802717516;-73.936541904
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.803916247;-73.967944215
QUEENS;WEAPONS;MISDEMEANOR;40.756567585;-73.875931534
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.763188344;-73.876330728
BROOKLYN;ASSAULT;VIOLATION;40.626499707;-73.976343948
BROOKLYN;OTHER;FELONY;40.697400473;-73.951301805
BROOKLYN;ASSAULT;MISDEMEANOR;40.677857155;-73.916824587
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.754289948;-73.972938227
BROOKLYN;DRIVING;MISDEMEANOR;40.626499707;-73.976343948
QUEENS;ASSAULT;VIOLATION;40.729352182;-73.807245296
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.759711074;-73.99356177
QUEENS;THEFT&FRAUD;FELONY;40.717307828;-73.833419325
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.717373937;-73.939346738
BRONX;THEFT&FRAUD;FELONY;40.872845399;-73.898794425
MANHATTAN;ASSAULT;FELONY;40.750501901;-73.971712642
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.719090697;-73.985073671
BRONX;THEFT&FRAUD;FELONY;40.862763361;-73.901080165
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.719379863;-74.000232327
QUEENS;ASSAULT;MISDEMEANOR;40.753101075;-73.868603829
BRONX;THEFT&FRAUD;MISDEMEANOR;40.836538158;-73.923329916
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.789310287;-73.973837651
QUEENS;ASSAULT;VIOLATION;40.708580741;-73.799763277
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.849902859;-73.933312443
MANHATTAN;ASSAULT;VIOLATION;40.788845063;-73.946175538
QUEENS;ASSAULT;VIOLATION;40.765732184;-73.892188412
BROOKLYN;THEFT&FRAUD;FELONY;40.714090407;-73.955661557
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.727623753;-73.952979064
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.721170041;-73.84752262
STATEN ISLAND;OTHER;FELONY;40.571548935;-74.090036184
MANHATTAN;THEFT&FRAUD;FELONY;40.742997406;-73.984234687
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.727169398;-73.949508562
QUEENS;OTHER;FELONY;40.754717418;-73.875740072
QUEENS;DRIVING;MISDEMEANOR;40.711499355;-73.765375372
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.584073317;-73.933966702
BROOKLYN;ASSAULT;VIOLATION;40.641887554;-73.979260779
BRONX;THEFT&FRAUD;FELONY;40.881705694;-73.862107912
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.668216001;-73.931179853
BROOKLYN;HEALTH&DRUGS;MISDEMEANOR;40.69446338;-73.934344207
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.694388072;-73.987196009
QUEENS;ASSAULT;FELONY;40.772222957;-73.922180046
BRONX;ASSAULT;VIOLATION;40.817279774;-73.906483892
BRONX;ASSAULT;FELONY;40.839693926;-73.918382289
MANHATTAN;ASSAULT;FELONY;40.812797101;-73.943663498
BROOKLYN;HEALTH&DRUGS;FELONY;40.622153897;-74.027284856
BROOKLYN;THEFT&FRAUD;FELONY;40.716276943;-73.941100901
BROOKLYN;ASSAULT;VIOLATION;40.674946487;-74.015730487
QUEENS;ASSAULT;MISDEMEANOR;40.685442009;-73.841892933
QUEENS;THEFT&FRAUD;FELONY;40.707633917;-73.795152927
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.76788427;-73.88950982
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.800880893;-73.940953807
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.774457344;-73.918455022
STATEN ISLAND;THEFT&FRAUD;MISDEMEANOR;40.597158964;-74.085105077
BRONX;DRIVING;MISDEMEANOR;40.886259463;-73.864702391
MANHATTAN;WEAPONS;FELONY;40.723996754;-73.975815082
BROOKLYN;THEFT&FRAUD;FELONY;40.640492;-73.905589422
QUEENS;ASSAULT;VIOLATION;40.693296657;-73.756442198
BRONX;ASSAULT;FELONY;40.875137942;-73.906145787
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.771966689;-73.933740689
BROOKLYN;THEFT&FRAUD;FELONY;40.628252744;-74.027618787
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.684810851;-73.868147066
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.608925259;-73.921689702
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.646525971;-73.958106425
BRONX;PUBLIC ORDER;MISDEMEANOR;40.861845475;-73.902950605
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.717636928;-73.998262677
QUEENS;ASSAULT;VIOLATION;40.656686638;-73.839160684
MANHATTAN;OTHER;FELONY;40.818504014;-73.93950386
MANHATTAN;THEFT&FRAUD;FELONY;40.757839003;-73.991212111
QUEENS;WEAPONS;FELONY;40.667578347;-73.760515712
QUEENS;ASSAULT;MISDEMEANOR;40.672117908;-73.847288685
BRONX;ASSAULT;MISDEMEANOR;40.805208572;-73.913642081
BROOKLYN;DRIVING;MISDEMEANOR;40.651741345;-73.930382377
BRONX;ASSAULT;MISDEMEANOR;40.834433669;-73.879255527
BRONX;PUBLIC ORDER;MISDEMEANOR;40.85451099;-73.8929193
QUEENS;ASSAULT;MISDEMEANOR;40.60519437;-73.757793586
MANHATTAN;OTHER;FELONY;40.716514555;-73.975893551
BRONX;THEFT&FRAUD;FELONY;40.831045256;-73.900776805
BRONX;ASSAULT;VIOLATION;40.840140878;-73.925866442
BROOKLYN;THEFT&FRAUD;FELONY;40.67752877;-73.910815063
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.64084359;-74.004004659
BROOKLYN;ASSAULT;VIOLATION;40.69703399;-73.971630744
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.642785225;-74.020021713
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.741288464;-73.902566861
BRONX;ASSAULT;MISDEMEANOR;40.840396644;-73.883339443
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.694501696;-73.755186455
STATEN ISLAND;THEFT&FRAUD;MISDEMEANOR;40.607349696;-74.1249285
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.648813779;-73.898651359
QUEENS;DRIVING;MISDEMEANOR;40.713144821;-73.875272889
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.736868993;-73.989706546
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.756978196;-73.978340613
MANHATTAN;ASSAULT;MISDEMEANOR;40.761233678;-73.985537109
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.679980738;-73.776233907
MANHATTAN;HEALTH&DRUGS;MISDEMEANOR;40.760336849;-73.993106885
BROOKLYN;ASSAULT;VIOLATION;40.68469984;-73.924744826
BRONX;THEFT&FRAUD;MISDEMEANOR;40.86157703;-73.891241309
STATEN ISLAND;PUBLIC ORDER;MISDEMEANOR;40.634146483;-74.117736842
MANHATTAN;ASSAULT;MISDEMEANOR;40.723658594;-73.9910218
BROOKLYN;ASSAULT;MISDEMEANOR;40.621412404;-74.028923558
QUEENS;HEALTH&DRUGS;MISDEMEANOR;40.753499935;-73.896362572
QUEENS;ASSAULT;VIOLATION;40.596259048;-73.763922258
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.694526815;-73.967116902
STATEN ISLAND;HEALTH&DRUGS;MISDEMEANOR;40.631082669;-74.128572058
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.710127603;-73.818933491
BROOKLYN;PUBLIC ORDER;FELONY;40.682953437;-73.908579589
BROOKLYN;ASSAULT;MISDEMEANOR;40.705340265;-73.964002557
BROOKLYN;THEFT&FRAUD;FELONY;40.694524891;-73.918891761
BRONX;PUBLIC ORDER;MISDEMEANOR;40.840141645;-73.856769366
BROOKLYN;ASSAULT;VIOLATION;40.707711624;-73.943265378
MANHATTAN;DRIVING;MISDEMEANOR;40.823267844;-73.942924781
BROOKLYN;MANSLAUGHTER;FELONY;40.65166137;-73.917372594
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.621162909;-73.988135817
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.809596838;-73.949785598
MANHATTAN;DRIVING;MISDEMEANOR;40.71901195;-74.005174576
BRONX;THEFT&FRAUD;MISDEMEANOR;40.820027171;-73.899864702
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.676960141;-73.951262652
MANHATTAN;HEALTH&DRUGS;FELONY;40.75766554;-73.985776115
QUEENS;THEFT&FRAUD;FELONY;40.777747247;-73.794298154
QUEENS;THEFT&FRAUD;FELONY;40.764510215;-73.824713192
BROOKLYN;ASSAULT;MISDEMEANOR;40.700130612;-73.916317141
BRONX;ASSAULT;VIOLATION;40.891010044;-73.846753293
QUEENS;THEFT&FRAUD;FELONY;40.678652021;-73.816412313
BRONX;ASSAULT;MISDEMEANOR;40.842522232;-73.871535409
BRONX;THEFT&FRAUD;MISDEMEANOR;40.889308648;-73.833122148
QUEENS;ASSAULT;MISDEMEANOR;40.74325935;-73.857850975
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.690612738;-73.744015046
BRONX;ASSAULT;VIOLATION;40.833952779;-73.876134149
BRONX;THEFT&FRAUD;FELONY;40.865438548;-73.867362321
STATEN ISLAND;THEFT&FRAUD;MISDEMEANOR;40.607087307;-74.163427387
BROOKLYN;ASSAULT;MISDEMEANOR;40.648728824;-74.011771066
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.836617284;-73.941225657
MANHATTAN;ASSAULT;MISDEMEANOR;40.851870459;-73.928152311
MANHATTAN;ASSAULT;VIOLATION;40.795121785;-73.945159213
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.679980738;-73.776233907
BROOKLYN;ASSAULT;MISDEMEANOR;40.675057323;-73.956386895
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.864758883;-73.92282738
MANHATTAN;THEFT&FRAUD;FELONY;40.7416892;-74.002985851
BRONX;ASSAULT;MISDEMEANOR;40.828554892;-73.879641992
QUEENS;THEFT&FRAUD;FELONY;40.758299326;-73.834309457
MANHATTAN;THEFT&FRAUD;FELONY;40.793627415;-73.97240579
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.749801388;-73.863456467
BRONX;HEALTH&DRUGS;MISDEMEANOR;40.846391886;-73.88412771
BROOKLYN;THEFT&FRAUD;FELONY;40.60446419;-74.00078292
BROOKLYN;DRIVING;MISDEMEANOR;40.597334807;-73.970095902
BROOKLYN;ASSAULT;VIOLATION;40.675245847;-73.971052377
BRONX;ASSAULT;MISDEMEANOR;40.856838489;-73.859636224
QUEENS;ASSAULT;VIOLATION;40.758423325;-73.878783287
BRONX;ASSAULT;MISDEMEANOR;40.875076691;-73.840375312
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.788821185;-73.942210388
BRONX;ASSAULT;FELONY;40.791151867;-73.884371919
BRONX;ASSAULT;VIOLATION;40.88311992;-73.903320969
QUEENS;THEFT&FRAUD;FELONY;40.672657816;-73.770739241
BRONX;ASSAULT;MISDEMEANOR;40.822319157;-73.893888825
BROOKLYN;ASSAULT;MISDEMEANOR;40.640715774;-73.952377303
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.71123556;-73.908605728
BRONX;THEFT&FRAUD;MISDEMEANOR;40.836516572;-73.905351013
BRONX;ASSAULT;FELONY;40.840887688;-73.849886523
QUEENS;ASSAULT;MISDEMEANOR;40.704669459;-73.807825211
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.710744;-73.961810169
MANHATTAN;ASSAULT;FELONY;40.744381163;-73.987522027
BROOKLYN;OTHER;FELONY;40.636575493;-73.9976883
STATEN ISLAND;PUBLIC ORDER;MISDEMEANOR;40.577212048;-74.163991455
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.660083495;-73.91896247
BRONX;PUBLIC ORDER;MISDEMEANOR;40.8308724;-73.910938361
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.682452827;-73.872792017
BRONX;ASSAULT;MISDEMEANOR;40.872762531;-73.878350673
BRONX;HEALTH&DRUGS;MISDEMEANOR;40.807918773;-73.919017282
BRONX;THEFT&FRAUD;FELONY;40.832837884;-73.911286254
BROOKLYN;ASSAULT;FELONY;40.686587133;-73.947458784
BROOKLYN;ASSAULT;VIOLATION;40.630004907;-73.94467523
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.705543085;-73.942910155
STATEN ISLAND;ASSAULT;MISDEMEANOR;40.638984176;-74.171252305
BROOKLYN;WEAPONS;FELONY;40.711067895;-73.942108265
BROOKLYN;ASSAULT;VIOLATION;40.665445949;-73.951613499
QUEENS;THEFT&FRAUD;FELONY;40.694552953;-73.89886672
STATEN ISLAND;THEFT&FRAUD;MISDEMEANOR;40.636256697;-74.076014107
BROOKLYN;HEALTH&DRUGS;FELONY;40.703249129;-73.944275426
QUEENS;DRIVING;MISDEMEANOR;40.679980738;-73.776233907
BRONX;THEFT&FRAUD;MISDEMEANOR;40.858886731;-73.899791735
BRONX;THEFT&FRAUD;FELONY;40.831722001;-73.899391788
MANHATTAN;ASSAULT;FELONY;40.791151867;-73.884371919
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.605720405;-73.9477313
BROOKLYN;ASSAULT;VIOLATION;40.669488093;-73.943579065
BRONX;PUBLIC ORDER;MISDEMEANOR;40.823387291;-73.87017045
MANHATTAN;PUBLIC ORDER;MISDEMEANOR;40.837436665;-73.944159423
MANHATTAN;HEALTH&DRUGS;MISDEMEANOR;40.788515728;-73.981064069
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.698247566;-73.892964716
BRONX;ASSAULT;FELONY;40.817356155;-73.909330682
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.77674649;-73.982230032
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.657351503;-73.958402376
BROOKLYN;OTHER;FELONY;40.632140662;-74.021556907
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.639932074;-74.008533834
BROOKLYN;THEFT&FRAUD;FELONY;40.679922319;-73.940768867
BROOKLYN;ASSAULT;FELONY;40.682454734;-73.909651108
MANHATTAN;ASSAULT;MISDEMEANOR;40.746275695;-73.997781939
BROOKLYN;THEFT&FRAUD;FELONY;40.676785941;-73.972165715
BRONX;PUBLIC ORDER;MISDEMEANOR;40.834075293;-73.875208807
MANHATTAN;THEFT&FRAUD;FELONY;40.713012002;-73.998068011
BRONX;ASSAULT;MISDEMEANOR;40.858677804;-73.905919575
BROOKLYN;THEFT&FRAUD;FELONY;40.684199723;-73.948661329
BROOKLYN;THEFT&FRAUD;MISDEMEANOR;40.684461543;-73.97775121
MANHATTAN;THEFT&FRAUD;MISDEMEANOR;40.822262072;-73.940537398
QUEENS;PUBLIC ORDER;MISDEMEANOR;40.756737329;-73.94103625
BROOKLYN;DRIVING;MISDEMEANOR;40.638865171;-74.022712088
MANHATTAN;THEFT&FRAUD;FELONY;40.71762321;-74.001278469
BRONX;DRIVING;MISDEMEANOR;40.852524692;-73.900003744
STATEN ISLAND;PUBLIC ORDER;MISDEMEANOR;40.608613666;-74.167072262
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.754989552;-73.844434938
BROOKLYN;HEALTH&DRUGS;FELONY;40.669928969;-73.918889226
MANHATTAN;THEFT&FRAUD;FELONY;40.758228256;-73.986122517
BRONX;ASSAULT;MISDEMEANOR;40.853075279;-73.898744982
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.718244241;-73.958367982
BROOKLYN;PUBLIC ORDER;MISDEMEANOR;40.6569183;-73.904088485
BROOKLYN;THEFT&FRAUD;FELONY;40.615527729;-74.037821276
QUEENS;THEFT&FRAUD;MISDEMEANOR;40.666262428;-73.850816609
BRONX;THEFT&FRAUD;FELONY;40.842782022;-73.922802276
BRONX;THEFT&FRAUD;MISDEMEANOR;40.812134274;-73.904182714
BROOKLYN;HEALTH&DRUGS;FELONY;40.645394077;-74.010029986
QUEENS;THEFT&FRAUD;FELONY;40.752394681;-73.867735384
BRONX;ASSAULT;MISDEMEANOR;40.864183352;-73.902231352
BROOKLYN;OTHER;FELONY;40.638727209;-73.955902595
